rid,src,all_gold,all_pred,all_margin,firstlast_gold,firstlast_pred,firstlast_margin,weighted_gold,weighted_pred,weighted_margin,fl+weight_gold,fl+weight_pred,fl+weight_margin,gold_fl_changed,gold_w_changed
252,round4_semtie,0.7906947135925293,0.7906947135925293,0.0,0.7906947135925293,0.7906947135925293,0.0,0.5754320621490479,0.7906947135925293,-0.21526265144348145,0.5754320621490479,0.7906947135925293,-0.21526265144348145,0,1
254,round4_semtie,0.6580367088317871,0.6580367088317871,0.0,0.6580367088317871,0.5184203386306763,0.13961637020111084,0.6580367088317871,0.5105550289154053,0.14748167991638184,0.6580367088317871,0.5105550289154053,0.14748167991638184,1,0
259,round4_maxpapers,0.5066403150558472,0.5066403150558472,0.0,0.5066403150558472,0.5066403150558472,0.0,0.5066403150558472,0.5066403150558472,0.0,0.5066403150558472,0.5066403150558472,0.0,1,1
262,round4_maxpapers,0.5744727849960327,0.5744727849960327,0.0,0.5744727849960327,0.5744727849960327,0.0,0.5744727849960327,0.5744727849960327,0.0,0.5744727849960327,0.5744727849960327,0.0,0,1
265,round4_maxpapers,0.39373722672462463,0.5018490552902222,-0.10811182856559753,0.4860485792160034,0.4860485792160034,0.0,0.43883663415908813,0.5018490552902222,-0.06301242113113403,0.5868886709213257,0.4384351372718811,0.14845353364944458,1,1
266,round4_maxpapers,0.5157526731491089,0.5812596678733826,-0.06550699472427368,0.5157526731491089,0.5812596678733826,-0.06550699472427368,0.5157526731491089,0.5812596678733826,-0.06550699472427368,0.5157526731491089,0.5812596678733826,-0.06550699472427368,0,1
268,round4_semtie,0.563056468963623,0.7797737717628479,-0.21671730279922485,0.5268471240997314,0.7797737717628479,-0.25292664766311646,0.563056468963623,0.7797737717628479,-0.21671730279922485,0.5268471240997314,0.7797737717628479,-0.25292664766311646,1,1
271,round4_maxpapers,0.4804602861404419,0.5656760931015015,-0.08521580696105957,0.4804602861404419,0.5656760931015015,-0.08521580696105957,0.4804602861404419,0.5155987739562988,-0.035138487815856934,0.4804602861404419,0.5155987739562988,-0.035138487815856934,0,0
272,round4_semtie,0.5141397714614868,0.7393960952758789,-0.2252563238143921,0.5141397714614868,0.7393960952758789,-0.2252563238143921,0.5141397714614868,0.7393960952758789,-0.2252563238143921,0.5119072794914246,0.7393960952758789,-0.22748881578445435,1,0
274,round4_semtie,0.6344286203384399,0.6344286203384399,0.0,0.6344286203384399,0.6344286203384399,0.0,0.6344286203384399,0.6344286203384399,0.0,0.6344286203384399,0.6344286203384399,0.0,0,0
280,round4_maxpapers,0.5728137493133545,0.5347099304199219,0.03810381889343262,0.5728137493133545,0.5347099304199219,0.03810381889343262,0.5728137493133545,0.5347099304199219,0.03810381889343262,0.5728137493133545,0.5347099304199219,0.03810381889343262,0,1
282,round4_semtie,0.47719597816467285,0.6260559558868408,-0.14885997772216797,0.47719597816467285,0.6260559558868408,-0.14885997772216797,0.47719597816467285,0.49290284514427185,-0.015706866979599,0.47719597816467285,0.47719597816467285,0.0,0,1
286,round4_semtie,0.5250028371810913,0.6537952423095703,-0.128792405128479,0.5250028371810913,0.6537952423095703,-0.128792405128479,0.5250028371810913,0.5546441078186035,-0.029641270637512207,0.5250028371810913,0.5546441078186035,-0.029641270637512207,0,1
289,round4_semtie,0.40244603157043457,0.6221610307693481,-0.21971499919891357,0.40244603157043457,0.6221610307693481,-0.21971499919891357,0.3522624373435974,0.6221610307693481,-0.26989859342575073,0.3976398706436157,0.6221610307693481,-0.22452116012573242,1,1
290,round4_maxpapers,0.42894256114959717,0.4011967182159424,0.027745842933654785,0.42894256114959717,0.42334020137786865,0.005602359771728516,0.42894256114959717,0.37165820598602295,0.05728435516357422,0.42894256114959717,0.4850679934024811,-0.05612543225288391,0,1
291,round4_semtie,0.603515625,0.6600874662399292,-0.0565718412399292,0.603515625,0.6600874662399292,-0.0565718412399292,0.603515625,0.6600874662399292,-0.0565718412399292,0.603515625,0.6600874662399292,-0.0565718412399292,0,1
292,round3_semantic,0.46300625801086426,0.6580367088317871,-0.19503045082092285,0.46300625801086426,0.6580367088317871,-0.19503045082092285,0.4478313624858856,0.6580367088317871,-0.2102053463459015,0.4478313624858856,0.6580367088317871,-0.2102053463459015,0,1
297,round4_semtie,0.5973096489906311,0.6651444435119629,-0.06783479452133179,0.5973096489906311,0.5973096489906311,0.0,0.5973096489906311,0.618378758430481,-0.021069109439849854,0.5973096489906311,0.5973096489906311,0.0,0,0
303,round4_maxpapers,0.5629401206970215,0.4836620092391968,0.07927811145782471,0.5629401206970215,0.4836620092391968,0.07927811145782471,0.5629401206970215,0.4836620092391968,0.07927811145782471,0.5629401206970215,0.4836620092391968,0.07927811145782471,1,1
304,round4_semtie,0.4116858243942261,0.7977312207221985,-0.3860453963279724,0.4116858243942261,0.7977312207221985,-0.3860453963279724,0.450580894947052,0.7977312207221985,-0.3471503257751465,0.450580894947052,0.7977312207221985,-0.3471503257751465,0,1
305,round4_semtie,0.5892138481140137,0.688143253326416,-0.09892940521240234,0.5892138481140137,0.688143253326416,-0.09892940521240234,0.6205917596817017,0.688143253326416,-0.06755149364471436,0.6205917596817017,0.688143253326416,-0.06755149364471436,0,1
307,round4_semtie,0.4706829786300659,0.6575993299484253,-0.18691635131835938,0.3961786925792694,0.6575993299484253,-0.2614206373691559,0.40471309423446655,0.6575993299484253,-0.25288623571395874,0.42094123363494873,0.6575993299484253,-0.23665809631347656,1,1
311,round3_semantic,0.6105259656906128,0.7988878488540649,-0.18836188316345215,0.6105259656906128,0.7988878488540649,-0.18836188316345215,0.6105259656906128,0.7988878488540649,-0.18836188316345215,0.6105259656906128,0.7988878488540649,-0.18836188316345215,1,0
315,round4_maxpapers,0.3809267580509186,0.3976815640926361,-0.01675480604171753,0.3809267580509186,0.4448862671852112,-0.0639595091342926,0.3809267580509186,0.3976815640926361,-0.01675480604171753,0.3809267580509186,0.4448862671852112,-0.0639595091342926,0,1
318,round4_maxpapers,0.5268306732177734,0.4720686674118042,0.05476200580596924,0.5268306732177734,0.4861205518245697,0.040710121393203735,0.5268306732177734,0.5208359956741333,0.005994677543640137,0.5268306732177734,0.5208359956741333,0.005994677543640137,0,1
325,round3_semantic,0.7004481554031372,0.7918298244476318,-0.09138166904449463,0.7004481554031372,,,0.7004481554031372,0.7918298244476318,-0.09138166904449463,0.7004481554031372,,,1,0
328,round4_maxpapers,0.3839607238769531,0.39227840304374695,-0.008317679166793823,0.3839607238769531,0.4879744052886963,-0.10401368141174316,0.3839607238769531,0.3839607238769531,0.0,0.3839607238769531,0.5127236247062683,-0.12876290082931519,0,0
330,round3_semantic,0.6273294687271118,0.6273294687271118,0.0,0.6273294687271118,0.6273294687271118,0.0,0.5970868468284607,0.6273294687271118,-0.030242621898651123,0.5970868468284607,0.6533961296081543,-0.056309282779693604,0,1
332,round4_semtie,0.5349359512329102,0.727668821811676,-0.19273287057876587,0.5349359512329102,0.727668821811676,-0.19273287057876587,0.5349359512329102,0.727668821811676,-0.19273287057876587,0.5349359512329102,0.727668821811676,-0.19273287057876587,0,0
335,round3_semantic,0.5496904850006104,0.686522364616394,-0.1368318796157837,0.5496904850006104,0.4980112314224243,0.051679253578186035,0.5496904850006104,0.686522364616394,-0.1368318796157837,0.5496904850006104,0.5695536136627197,-0.019863128662109375,0,0
342,round4_semtie,0.5253720283508301,0.6837446689605713,-0.1583726406097412,0.6117675304412842,0.6117675304412842,0.0,0.6837446689605713,0.6837446689605713,0.0,0.6837446689605713,0.6117675304412842,0.07197713851928711,1,1
344,round4_maxpapers,0.4301722049713135,0.4140948951244354,0.016077309846878052,0.33554375171661377,0.4749404191970825,-0.13939666748046875,0.45368486642837524,0.40714120864868164,0.046543657779693604,0.45368486642837524,0.3596063554286957,0.09407851099967957,1,1
346,round4_semtie,0.5918831825256348,0.6648553609848022,-0.07297217845916748,0.5918831825256348,0.6648553609848022,-0.07297217845916748,0.5918831825256348,0.5433655977249146,0.048517584800720215,0.5918831825256348,0.583545982837677,0.008337199687957764,0,1
347,round3_semantic,0.6120617389678955,0.6691003441810608,-0.05703860521316528,0.6120617389678955,0.6008172035217285,0.011244535446166992,0.6120617389678955,0.6691003441810608,-0.05703860521316528,0.6120617389678955,0.6339248418807983,-0.021863102912902832,0,0
350,round4_maxpapers,0.5465375185012817,0.4808962345123291,0.06564128398895264,0.5465375185012817,0.494073748588562,0.05246376991271973,0.4610487222671509,0.4808962345123291,-0.019847512245178223,0.4610487222671509,0.5070459842681885,-0.0459972620010376,0,1
351,round4_maxpapers,0.39164912700653076,0.5400497913360596,-0.1484006643295288,0.39164912700653076,0.5400497913360596,-0.1484006643295288,0.41243845224380493,0.5400497913360596,-0.12761133909225464,0.4591076970100403,0.5400497913360596,-0.08094209432601929,1,1
354,round3_semantic,0.4915578365325928,0.7491363286972046,-0.2575784921646118,0.4915578365325928,0.6122630834579468,-0.120705246925354,0.4915578365325928,0.7491363286972046,-0.2575784921646118,0.4915578365325928,0.5230823755264282,-0.03152453899383545,0,0
355,round3_semantic,0.5486190319061279,0.6837446689605713,-0.13512563705444336,0.49735039472579956,0.6837446689605713,-0.18639427423477173,0.5981113910675049,0.6837446689605713,-0.0856332778930664,0.5981113910675049,0.6837446689605713,-0.0856332778930664,1,1
363,round3_semantic,0.4429859519004822,0.6754239797592163,-0.23243802785873413,0.4429859519004822,0.6754239797592163,-0.23243802785873413,0.4507255554199219,0.6754239797592163,-0.22469842433929443,0.4507255554199219,0.6754239797592163,-0.22469842433929443,0,1
366,round4_semtie,0.46649760007858276,0.6965410709381104,-0.2300434708595276,0.46649760007858276,0.6965410709381104,-0.2300434708595276,0.46649760007858276,0.6965410709381104,-0.2300434708595276,0.46649760007858276,0.6965410709381104,-0.2300434708595276,1,0
367,round4_semtie,0.49735039472579956,0.6837446689605713,-0.18639427423477173,0.6837446689605713,0.6837446689605713,0.0,0.6837446689605713,0.6837446689605713,0.0,0.6837446689605713,0.6837446689605713,0.0,1,1
368,round3_semantic,0.510351836681366,0.7419373393058777,-0.23158550262451172,0.510351836681366,,,0.510351836681366,0.7419373393058777,-0.23158550262451172,0.47977522015571594,,,0,1
373,round4_maxpapers,0.5032884478569031,0.5887874364852905,-0.08549898862838745,0.45761600136756897,0.5887874364852905,-0.13117143511772156,0.5032884478569031,0.5887874364852905,-0.08549898862838745,0.5032884478569031,0.5887874364852905,-0.08549898862838745,1,1
377,round4_semtie,0.5924801230430603,0.670444905757904,-0.07796478271484375,0.5924801230430603,0.670444905757904,-0.07796478271484375,0.5924801230430603,0.670444905757904,-0.07796478271484375,0.5924801230430603,0.670444905757904,-0.07796478271484375,1,0
386,round3_semantic,0.600238561630249,0.6344286799430847,-0.03419011831283569,0.600238561630249,0.6344286799430847,-0.03419011831283569,0.600238561630249,0.5564002990722656,0.0438382625579834,0.600238561630249,0.5564002990722656,0.0438382625579834,0,1
390,round4_semtie,0.4846205711364746,0.6865929365158081,-0.2019723653793335,0.4846205711364746,0.6865929365158081,-0.2019723653793335,0.4634343385696411,0.6865929365158081,-0.223158597946167,0.4634343385696411,0.6865929365158081,-0.223158597946167,0,1
396,round4_maxpapers,0.618981122970581,0.4120699465274811,0.20691117644309998,0.618981122970581,0.4120699465274811,0.20691117644309998,0.618981122970581,0.4120699465274811,0.20691117644309998,0.618981122970581,0.4120699465274811,0.20691117644309998,0,0
400,round2_inst,0.7075490951538086,0.4838891923427582,0.22365990281105042,0.7075490951538086,0.4838891923427582,0.22365990281105042,0.7075490951538086,0.4838891923427582,0.22365990281105042,0.7075490951538086,0.4838891923427582,0.22365990281105042,0,1
403,round4_semtie,0.6493556499481201,0.6433244943618774,0.006031155586242676,0.6493556499481201,0.5622298717498779,0.08712577819824219,0.5730327367782593,0.5622298717498779,0.010802865028381348,0.517471969127655,0.5622298717498779,-0.0447579026222229,1,1
404,round4_maxpapers,0.5043254494667053,0.5426579117774963,-0.038332462310791016,0.5043254494667053,0.5426579117774963,-0.038332462310791016,0.5043254494667053,0.5426579117774963,-0.038332462310791016,0.5043254494667053,0.5426579117774963,-0.038332462310791016,1,1
405,round4_semtie,0.5100233554840088,0.6454448699951172,-0.1354215145111084,0.6454448699951172,0.5100233554840088,0.1354215145111084,0.5100233554840088,0.6454448699951172,-0.1354215145111084,0.6454448699951172,0.5100233554840088,0.1354215145111084,1,1
406,round4_maxpapers,0.3712007999420166,0.47101444005966187,-0.09981364011764526,0.47101444005966187,0.37054917216300964,0.10046526789665222,0.410818874835968,0.37054917216300964,0.040269702672958374,0.410818874835968,0.37054917216300964,0.040269702672958374,1,1
407,round3_semantic,0.5664796829223633,0.6265205144882202,-0.060040831565856934,0.5664796829223633,0.5342607498168945,0.03221893310546875,0.5664796829223633,0.6265205144882202,-0.060040831565856934,0.5664796829223633,0.6265205144882202,-0.060040831565856934,0,1
410,round4_maxpapers,0.4380621314048767,0.48513728380203247,-0.04707515239715576,0.4380621314048767,0.48513728380203247,-0.04707515239715576,0.3985477089881897,0.44445931911468506,-0.04591161012649536,0.3985477089881897,0.4929589629173279,-0.09441125392913818,0,1
413,round2_inst,0.4231569468975067,0.4900388717651367,-0.06688192486763,0.4231569468975067,0.4900388717651367,-0.06688192486763,0.4231569468975067,0.4900388717651367,-0.06688192486763,0.42563432455062866,0.4900388717651367,-0.06440454721450806,1,0
414,round2_inst,0.38321053981781006,0.5247517824172974,-0.1415412425994873,0.38321053981781006,0.4603036642074585,-0.07709312438964844,0.38321053981781006,0.6525899767875671,-0.2693794369697571,0.38321053981781006,0.6525899767875671,-0.2693794369697571,1,1
415,round3_semantic,0.6481920480728149,0.6987243890762329,-0.05053234100341797,0.6481920480728149,0.6987243890762329,-0.05053234100341797,0.508599042892456,0.6987243890762329,-0.19012534618377686,0.6481920480728149,0.6987243890762329,-0.05053234100341797,1,1
421,round3_semantic,0.6151070594787598,0.695486307144165,-0.08037924766540527,0.567217230796814,0.695486307144165,-0.12826907634735107,0.567217230796814,0.5617044568061829,0.0055127739906311035,0.6151070594787598,0.5617044568061829,0.053402602672576904,1,1
427,round4_semtie,0.41611701250076294,0.6575993299484253,-0.24148231744766235,0.41611701250076294,0.6575993299484253,-0.24148231744766235,0.41611701250076294,0.6575993299484253,-0.24148231744766235,0.47733545303344727,0.6575993299484253,-0.18026387691497803,0,1
435,round4_maxpapers,0.5066403150558472,0.48998719453811646,0.016653120517730713,0.5066403150558472,,,0.5345402359962463,0.48998719453811646,0.04455304145812988,0.5066403150558472,,,0,1
436,round4_semtie,0.5487591028213501,0.6773077845573425,-0.12854868173599243,0.5487591028213501,0.6755422353744507,-0.12678313255310059,0.5342079401016235,0.6773077845573425,-0.143099844455719,0.5342079401016235,0.6755422353744507,-0.14133429527282715,1,1
440,round4_maxpapers,0.45601630210876465,0.4690519869327545,-0.013035684823989868,0.45601630210876465,0.4690519869327545,-0.013035684823989868,0.45601630210876465,0.4367539882659912,0.019262313842773438,0.45601630210876465,0.4367539882659912,0.019262313842773438,0,0
441,round3_semantic,0.4520735740661621,0.6825530529022217,-0.23047947883605957,0.4520735740661621,0.455793559551239,-0.0037199854850769043,0.4520735740661621,0.6825530529022217,-0.23047947883605957,0.4520735740661621,0.6825530529022217,-0.23047947883605957,0,1
443,round4_maxpapers,0.5213682055473328,0.418489933013916,0.10287827253341675,0.5213682055473328,0.418489933013916,0.10287827253341675,0.5213682055473328,0.418489933013916,0.10287827253341675,0.5213682055473328,0.4377201795578003,0.08364802598953247,1,1
448,round4_maxpapers,0.5824177265167236,0.5353875756263733,0.04703015089035034,0.5824177265167236,0.5353875756263733,0.04703015089035034,0.5824177265167236,0.5304841995239258,0.05193352699279785,0.5824177265167236,0.5304841995239258,0.05193352699279785,1,1
455,round4_maxpapers,0.5642790794372559,0.5642790794372559,0.0,0.4953397512435913,0.5642790794372559,-0.06893932819366455,0.5474026203155518,0.48475417494773865,0.06264844536781311,0.4953397512435913,0.5550691485404968,-0.05972939729690552,1,1
456,round4_maxpapers,0.42787355184555054,0.45133256912231445,-0.023459017276763916,0.42787355184555054,0.4607403874397278,-0.032866835594177246,0.42787355184555054,0.45133256912231445,-0.023459017276763916,0.42787355184555054,0.4607403874397278,-0.032866835594177246,0,1
459,round4_maxpapers,0.4954714775085449,0.5806317925453186,-0.08516031503677368,0.4954714775085449,0.5806317925453186,-0.08516031503677368,0.4954714775085449,0.5806317925453186,-0.08516031503677368,0.4954714775085449,0.5806317925453186,-0.08516031503677368,0,0
460,round4_maxpapers,0.5759111642837524,0.5759111642837524,0.0,0.5759111642837524,0.4144318103790283,0.16147935390472412,0.5778928995132446,0.5759111642837524,0.0019817352294921875,0.5778928995132446,0.4394358992576599,0.13845700025558472,0,1
461,round3_semantic,0.6397002339363098,0.6789839267730713,-0.039283692836761475,0.6397002339363098,,,0.5421481728553772,0.5560019612312317,-0.013853788375854492,0.6397002339363098,,,0,1
471,round4_maxpapers,0.38130027055740356,0.5845942497253418,-0.20329397916793823,0.415879487991333,0.5845942497253418,-0.1687147617340088,0.3558903634548187,0.5845942497253418,-0.22870388627052307,0.4006389379501343,0.5845942497253418,-0.18395531177520752,1,1
474,round3_semantic,0.5654537081718445,0.6473250389099121,-0.08187133073806763,0.5654537081718445,0.6473250389099121,-0.08187133073806763,0.6035116910934448,0.6035116910934448,0.0,0.6035116910934448,0.6158211827278137,-0.012309491634368896,0,1
475,round3_semantic,0.6916972994804382,0.7233222723007202,-0.03162497282028198,0.5932867527008057,0.5530309081077576,0.040255844593048096,0.6916972994804382,0.7233222723007202,-0.03162497282028198,0.6916972994804382,0.5530309081077576,0.13866639137268066,1,1
476,round4_maxpapers,0.5660443305969238,0.6197205781936646,-0.05367624759674072,0.43614259362220764,0.6197205781936646,-0.1835779845714569,0.5660443305969238,0.6197205781936646,-0.05367624759674072,0.4456394910812378,0.6197205781936646,-0.17408108711242676,1,1
478,round3_semantic,0.5292444825172424,0.6378376483917236,-0.1085931658744812,0.5292444825172424,0.5931403636932373,-0.06389588117599487,0.5292444825172424,0.6378376483917236,-0.1085931658744812,0.5292444825172424,0.5931403636932373,-0.06389588117599487,0,0
480,round4_maxpapers,0.43762245774269104,0.36134815216064453,0.07627430558204651,0.43762245774269104,0.36134815216064453,0.07627430558204651,0.5273986458778381,0.3739420771598816,0.15345656871795654,0.5273986458778381,0.3739420771598816,0.15345656871795654,0,1
482,round3_semantic,0.4285929799079895,0.6667190790176392,-0.23812609910964966,0.4285929799079895,0.6667190790176392,-0.23812609910964966,0.5419737696647644,0.6667190790176392,-0.12474530935287476,0.5419737696647644,0.6667190790176392,-0.12474530935287476,0,1
484,round4_maxpapers,0.5344356298446655,0.5351200103759766,-0.0006843805313110352,0.5344356298446655,0.5351200103759766,-0.0006843805313110352,0.43376123905181885,0.5778928995132446,-0.14413166046142578,0.43376123905181885,0.5778928995132446,-0.14413166046142578,0,1
486,round2_inst,0.5285487174987793,0.5399482846260071,-0.011399567127227783,0.5285487174987793,0.37275007367134094,0.15579864382743835,0.5285487174987793,0.5399482846260071,-0.011399567127227783,0.5285487174987793,0.5399482846260071,-0.011399567127227783,1,1
487,round3_semantic,0.5782956480979919,0.660871148109436,-0.08257550001144409,0.5782956480979919,0.660871148109436,-0.08257550001144409,0.660871148109436,0.660871148109436,0.0,0.660871148109436,0.660871148109436,0.0,0,1
488,round4_maxpapers,0.46054449677467346,0.4534103274345398,0.007134169340133667,0.46054449677467346,0.4534103274345398,0.007134169340133667,0.46755045652389526,0.46979257464408875,-0.0022421181201934814,0.46755045652389526,0.4534103274345398,0.014140129089355469,0,1
493,round4_semtie,0.5963559746742249,0.6691003441810608,-0.07274436950683594,0.5963559746742249,0.6279722452163696,-0.031616270542144775,0.6071346998214722,0.6691003441810608,-0.06196564435958862,0.5963559746742249,0.6279722452163696,-0.031616270542144775,0,1
494,round4_semtie,0.4394800066947937,0.6837446689605713,-0.2442646622657776,0.4394800066947937,0.6837446689605713,-0.2442646622657776,0.4394800066947937,0.6837446689605713,-0.2442646622657776,0.4394800066947937,0.6837446689605713,-0.2442646622657776,0,0
495,round4_maxpapers,0.45520544052124023,0.4531271457672119,0.0020782947540283203,0.5102664828300476,0.47378265857696533,0.036483824253082275,0.45520544052124023,0.47378265857696533,-0.018577218055725098,0.5102664828300476,0.47378265857696533,0.036483824253082275,1,0
498,round4_semtie,0.4496500492095947,0.6612977981567383,-0.21164774894714355,0.4496500492095947,0.6612977981567383,-0.21164774894714355,0.4537801146507263,0.6612977981567383,-0.20751768350601196,0.4537801146507263,0.6612977981567383,-0.20751768350601196,0,1
499,round4_maxpapers,0.5534313917160034,0.4864497184753418,0.06698167324066162,0.5534313917160034,0.4864497184753418,0.06698167324066162,0.5534313917160034,0.4864497184753418,0.06698167324066162,0.5534313917160034,0.4864497184753418,0.06698167324066162,0,0
500,round3_semantic,0.5716351270675659,0.6424702405929565,-0.07083511352539062,0.5716351270675659,0.6424702405929565,-0.07083511352539062,0.5716351270675659,0.6424702405929565,-0.07083511352539062,0.5716351270675659,0.6424702405929565,-0.07083511352539062,0,1
503,round4_semtie,0.5761047601699829,0.6487315893173218,-0.07262682914733887,0.5761047601699829,0.6487315893173218,-0.07262682914733887,0.6487315893173218,0.6487315893173218,0.0,0.6487315893173218,0.6487315893173218,0.0,0,1
510,round4_maxpapers,0.39960777759552,0.461367130279541,-0.061759352684020996,0.39960777759552,0.43421733379364014,-0.03460955619812012,0.39960777759552,0.43571212887763977,-0.03610435128211975,0.39960777759552,0.4161416292190552,-0.016533851623535156,0,0
516,round4_maxpapers,0.5663429498672485,0.5330990552902222,0.03324389457702637,0.5748166441917419,0.5330990552902222,0.041717588901519775,0.5748166441917419,0.5237139463424683,0.05110269784927368,0.5748166441917419,0.5237139463424683,0.05110269784927368,1,1
518,round4_semtie,0.5996806621551514,0.6338937282562256,-0.03421306610107422,0.5996806621551514,0.6338937282562256,-0.03421306610107422,0.5996806621551514,0.6338937282562256,-0.03421306610107422,0.5996806621551514,0.6338937282562256,-0.03421306610107422,0,1
522,round3_semantic,0.5430920124053955,0.6223915815353394,-0.07929956912994385,0.5430920124053955,,,0.593974232673645,0.6223915815353394,-0.028417348861694336,0.5430920124053955,,,0,1
523,round4_maxpapers,0.41928231716156006,0.5607476234436035,-0.14146530628204346,0.42751848697662354,0.5607476234436035,-0.13322913646697998,0.41928231716156006,0.5607476234436035,-0.14146530628204346,0.41928231716156006,0.5694742798805237,-0.15019196271896362,1,0
525,round4_semtie,0.5501139760017395,0.703208327293396,-0.1530943512916565,0.5280409455299377,0.703208327293396,-0.17516738176345825,0.5280409455299377,0.703208327293396,-0.17516738176345825,0.5280409455299377,0.703208327293396,-0.17516738176345825,1,1
527,round3_semantic,0.6266025304794312,0.7250281572341919,-0.09842562675476074,0.6266025304794312,0.7250281572341919,-0.09842562675476074,0.6266025304794312,0.7250281572341919,-0.09842562675476074,0.6266025304794312,0.7250281572341919,-0.09842562675476074,0,1
528,round3_semantic,0.5803645253181458,0.6788186430931091,-0.09845411777496338,0.5803645253181458,0.6788186430931091,-0.09845411777496338,0.5299561023712158,0.503606915473938,0.026349186897277832,0.5702158212661743,0.503606915473938,0.06660890579223633,1,1
533,round4_semtie,0.5837308764457703,0.7906947135925293,-0.20696383714675903,0.5837308764457703,0.7906947135925293,-0.20696383714675903,0.4502633512020111,0.7906947135925293,-0.3404313623905182,0.43120723962783813,0.7906947135925293,-0.35948747396469116,0,1
537,round4_semtie,0.4784022867679596,0.6986703872680664,-0.2202681005001068,0.5557234883308411,0.6986703872680664,-0.14294689893722534,0.4810546338558197,0.6986703872680664,-0.2176157534122467,0.6986703872680664,0.6986703872680664,0.0,1,1
538,round4_semtie,0.496986985206604,0.6837446689605713,-0.18675768375396729,0.496986985206604,0.6837446689605713,-0.18675768375396729,0.47150564193725586,0.6837446689605713,-0.21223902702331543,0.47150564193725586,0.6837446689605713,-0.21223902702331543,0,1
